Epoch:, X Error, Y Error, Avg Fitness, Avg Distance from Max, Fraction of Close Particles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11.184271,8.412091,81.400361,13.151931,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8.433733,5.472682,88.692731,7.995446,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.645775,3.784292,93.257529,4.767647,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5.675888,3.080002,95.407378,3.247474,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4.204403,1.814596,97.219372,1.966201,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3.56455,1.561035,97.953917,1.446799,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.475597,0.562935,99.18814,0.574072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.339487,0.160208,99.770203,0.162491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.034772,0.027071,99.95626,0.030929,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.029989,0.019703,99.969571,0.021517,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.018107,0.010966,99.983697,0.011528,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.010402,0.002885,99.993606,0.004521,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.006049,0.002032,99.996133,0.002734,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.001868,0.000842,99.998555,0.001022,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.000541,0.000259,99.999578,0.000298,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIMULATION INFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seed: 3733930804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Convergence Epoch:,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Particles:,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inertia:,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cognition:,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Social:,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maximum Velocity:,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Particle Positions upon Convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Particle Number:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49, 
X Coordinate:,19.999957,20.000041,19.999984,20.000008,20.000011,19.999998,20.000031,20.000014,20.000195,20.00001,19.999998,19.999998,20.000002,20.000005,20,20.000001,20,19.999994,19.999991,19.999826,20.000005,19.999994,20,20.000013,20,20.000022,19.99999,19.999997,19.999995,19.999367,20.000003,20.000005,19.999985,19.999985,19.999957,20.00001,19.999366,20.000005,19.999992,20.000054,20.000026,19.999993,20.00002,19.999988,19.99996,20.002044,19.999996,20.000031,20.000028,20.000019, 
Y Coordinate:,6.999974,6.999979,6.999999,7.000008,7.000006,7.000003,6.999988,6.999997,7.000052,7.000046,6.999998,6.999996,7.000003,6.999997,6.999998,6.999999,6.999999,6.999997,7.000003,6.999828,6.999993,7.000007,6.99999,7.000016,6.999999,7.000003,6.99999,6.999998,6.999989,6.999694,7.000017,6.999997,6.999997,6.999997,7.000053,6.999988,6.999733,6.999939,7.000003,6.999958,6.999988,6.999996,7.000027,6.999994,6.999969,7.000778,6.999986,7.000008,7.000019,6.99997, 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epoch:, X Error, Y Error, Avg Fitness, Avg Distance from Max, Fraction of Close Particles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27.65237,18.545861,42.523156,40.642266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17.375753,11.832875,65.87398,24.13074,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10.876464,6.360112,83.093361,11.954799,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5.211862,3.835021,92.960422,4.977734,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.996063,1.377158,97.102678,2.048716,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.675496,0.751747,98.965052,0.731819,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.281567,0.229286,99.520282,0.339212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.140171,0.128677,99.793931,0.145713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.093089,0.08243,99.877482,0.086634,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.058674,0.03651,99.944952,0.038925,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.031438,0.015577,99.974279,0.018187,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.027134,0.010883,99.985657,0.010142,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.011888,0.004847,99.993947,0.00428,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.002423,0.001335,99.998302,0.001201,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.001624,0.000657,99.999074,0.000655,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.000218,0.000113,99.999802,0.00014,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIMULATION INFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seed: 2725802641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Convergence Epoch:,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Particles:,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inertia:,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cognition:,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Social:,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maximum Velocity:,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Particle Positions upon Convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Particle Number:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49, 
X Coordinate:,20.000006,20,19.999992,19.999937,20.000002,20.000074,19.999899,20.000002,20.000015,19.999986,19.999383,19.999994,20.000004,20.000002,19.999811,20,19.999939,19.99888,20.000109,20,19.999938,19.999954,20.000011,20.000025,19.99996,19.99979,20.000629,19.999988,19.999999,19.999999,20.000055,19.999984,20.000145,19.999987,20.000007,19.999994,19.999988,19.9999,19.999999,19.99995,20.000003,20,19.999999,20.000001,20.000009,20.000002,19.999973,20.00041,20.000001,20.000006, 
Y Coordinate:,7,7.000002,6.999991,7.000044,7.000003,7.000029,7.0003,7.00001,7.000019,7.000006,6.998872,6.999996,6.999999,7.000001,7.000035,7.000002,7.000153,6.995185,6.999963,7.000001,7.000022,6.999996,7.000015,7.000144,7.000118,6.999862,6.999089,7.000009,7.000002,7,7.000072,6.999989,7.000012,6.999989,6.999997,7.000003,7.00003,7.000173,7.000001,6.999916,7.000004,7.000001,7,7.000003,7.000001,7,6.999994,6.999763,7.000001,7.000003, 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epoch:, X Error, Y Error, Avg Fitness, Avg Distance from Max, Fraction of Close Particles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24.349754,19.950364,43.378421,40.037502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16.784852,11.740997,68.42034,22.330191,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9.992115,7.928683,83.066696,11.973654,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6.860722,4.440634,91.248848,6.187999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2.600228,2.042908,96.39902,2.546278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.77881,0.825737,98.705335,0.915466,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.373783,0.421457,99.469825,0.37489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.25168,0.327634,99.703735,0.209491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.085689,0.079534,99.87989,0.084931,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.038893,0.027515,99.958797,0.029135,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.031709,0.02414,99.96891,0.021984,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.007625,0.006413,99.990399,0.006789,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.002124,0.003304,99.996133,0.002734,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.00185,0.002496,99.997232,0.001957,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.000815,0.001501,99.998751,0.000883,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.00033,0.000858,99.999453,0.000387,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
